Year	Author	Temperature	Pressure	Molar Density	Enthalpy	Entropy	Gibbs Energy	Volume
1940.	Clusius	119.34	1.09937625e7	592720.3558689267	2.2928663553892873e7	-2789.6460758225016	2.326157991658153e7	1.6871362525317731e-6
1940.	Clusius	118.97	9.7170675e6	578094.1186318379	2.0770994790306132e7	-2597.766698554688	2.1080051094433185e7	1.7298221306362312e-6
1940.	Clusius	118.95	9.6968025e6	577850.6050480747	2.0736285131620873e7	-2594.802929404551	2.1044936940073546e7	1.7305510996511013e-6
1940.	Clusius	118.66	8.7646125e6	566147.4946998007	1.9124226175788093e7	-2447.6789783576287	1.941466776336001e7	1.7663241635119294e-6
1940.	Clusius	118.36	7.791892500000001e6	552821.7177416163	1.7404956216944255e7	-2286.6112156994623	1.7675599520434443e7	1.808901437673602e-6
1940.	Clusius	118.06	6.80904e6	537930.171916721	1.5623454546876606e7	-2114.6733735367957	1.587311288535636e7	1.8589773398224884e-6
1940.	Clusius	117.74	5.9275125e6	523035.08907098894	1.398126065026505e7	-1951.5597949961546	1.4211037300527897e7	1.911917614889266e-6
1940.	Clusius	117.45	4.843335e6	502057.83085783606	1.189233089803553e7	-1734.8892308648278	1.2096093638200603e7	1.991802415055174e-6
1940.	Clusius	117.12	3.7794224999999995e6	477443.56631236646	9.748692167173333e6	-1501.4881491311337	9.924546459199572e6	2.094488376340906e-6
1940.	Clusius	116.81	2.8472325e6	450803.68938537204	7.768547266041558e6	-1272.927816705392	7.917237964310915e6	2.218260461362694e-6
1940.	Clusius	116.49	1.8947775e6	415075.871618581	5.603653695177196e6	-1003.5151513382309	5.720553175156586e6	2.4091980969660263e-6
1940.	Clusius	116.19	871395.	354604.7223330517	3.002928033780294e6	-636.7631658412051	3.0769135460193837e6	2.8200414067266155e-6
1940.	Clusius	115.95	72954.	215229.5253784093	406236.16514516494	-143.8911500984884	422920.3439990847	4.6462026910194295e-6
1940.	Crawford	115.763	70000.	213469.90053770118	392863.39049081	-140.36774806981393	409112.78211061587	4.6845011754872145e-6
