Year	Author	Temperature	Cell Volume
1962	Lahr	116.1	29.65
1962	Lahr	169.0	28.9
1962	Lahr	237.0	28.4
1962	Lahr	255.0	27.4
1962	Lahr	280.0	26.8
1962	Lahr	293.0	26.7
1962	Lahr	327.0	26.0
1962	Lahr	362.0	26.3
1978	Macrander	127.34	29.61597406866184
1978	Macrander	131.86	29.50306870254157
1978	Macrander	138.94	29.31588544609698
